Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P6214,F1123,Southwest,DFW,SEA,2025-02-28 11:48:40,120,On-time,1342,426.19,39,Female,Low,Leisure,Business,2,,Online,8.307557173,2,94,0,0,Aisle,29
P6215,F1031,Southwest,DFW,DFW,2025-04-08 17:58:52,289,Delayed,893,412.86,40,Male,Medium,Business,Economy,2,Silver,Online,7.654709172,2,8,0,0,Aisle,56
P6216,F1037,American Airlines,LAX,DFW,2024-10-26 00:05:20,280,On-time,993,381.34,56,Male,Medium,Leisure,Business,0,,Airport Kiosk,8.795223786,1,95,0,0,Aisle,103
P6217,F1555,JetBlue,JFK,ATL,2024-04-08 17:53:30,172,Delayed,1224,388.65,73,Female,Medium,Business,Premium Economy,1,,Airport Kiosk,6.598295437,16,49,0,0,Window,17
P6218,F382,American Airlines,DFW,DFW,2024-02-10 18:16:14,99,On-time,1695,426.67,27,Female,Medium,Family,Premium Economy,0,Gold,Online,7.799503788,8,71,0,0,Window,50
P6219,F1414,Southwest,SEA,SEA,2024-10-31 04:40:11,137,On-time,1511,118.26,42,Male,Low,Family,Economy,1,,Online,7.723532523,8,67,0,1,Middle,47
P6220,F1959,Delta,JFK,SFO,2025-03-23 12:23:06,255,On-time,1059,368.66,79,Male,Low,Leisure,Economy,1,Silver,Mobile App,8.149763385,1,114,0,0,Aisle,65
P6221,F925,United,DFW,SFO,2023-06-06 23:12:22,143,On-time,1374,288.93,72,Male,High,Business,Economy,2,,Airport Kiosk,7.046853646,13,73,0,0,Aisle,95
P6222,F808,JetBlue,SFO,JFK,2024-12-19 08:30:29,210,On-time,1035,264.19,25,Female,Low,Emergency,Economy,1,Gold,Airport Kiosk,5.76767994,15,67,0,0,Middle,7
P6223,F1048,Delta,DEN,ATL,2024-11-19 08:10:32,70,On-time,1368,178.9,60,Male,Medium,Business,First,0,,Online,8.346437277,4,85,1,0,Aisle,21
P6224,F1077,Southwest,DEN,LAX,2023-12-15 06:13:18,139,On-time,1351,247.91,35,Female,Low,Leisure,Business,1,,Airport Kiosk,8.311980669,31,79,0,0,Window,5
P6225,F766,JetBlue,LAX,SFO,2024-03-31 04:40:58,182,Delayed,942,393.79,46,Female,Low,Family,Premium Economy,3,,Mobile App,7.818410272,8,32,0,0,Middle,75
P6226,F96,Delta,ORD,DFW,2025-02-01 17:40:17,232,On-time,515,381.65,18,Female,Medium,Emergency,Economy,1,,Online,7.53694707,1,74,1,0,Middle,110
P6227,F1907,United,ATL,SEA,2023-06-13 03:29:34,313,On-time,1712,359.68,62,Female,Medium,Emergency,Economy,1,Gold,Airport Kiosk,6.870807921,11,114,0,0,Middle,56
P6228,F1442,United,SEA,DEN,2025-02-12 09:48:40,233,On-time,1429,299.94,27,Female,Medium,Leisure,Premium Economy,0,,Airport Kiosk,8.907185305,2,7,0,1,Aisle,103
P6229,F115,United,JFK,ORD,2023-05-07 09:43:32,103,On-time,1373,507,28,Female,Low,Emergency,Economy,0,,Mobile App,7.70305957,25,97,0,0,Aisle,35
P6230,F265,American Airlines,JFK,ORD,2024-01-14 22:27:30,218,Delayed,1610,417.6,47,Male,Medium,Leisure,Premium Economy,0,,Airport Kiosk,7.484008581,9,50,0,0,Aisle,78
P6231,F1744,Delta,ORD,LAX,2024-04-01 10:34:59,184,On-time,1013,330.75,46,Female,Low,Leisure,Business,1,Silver,Online,9.318683734,6,69,0,0,Window,91
P6232,F1431,Delta,DEN,ATL,2024-06-18 12:58:12,154,On-time,1209,400.43,54,Male,Medium,Emergency,Business,2,,Airport Kiosk,9.277091234,19,80,0,0,Window,115
P6233,F1545,Southwest,DEN,DFW,2023-10-24 16:35:23,122,On-time,1395,376.66,59,Female,Low,Family,Economy,2,Silver,Airport Kiosk,6.701751003,9,80,0,0,Window,56
P6234,F1754,Southwest,LAX,DFW,2023-09-28 13:46:45,143,Cancelled,1388,289.71,32,Male,Medium,Business,Economy,1,Silver,Airport Kiosk,8.280767159,12,33,0,0,Middle,48
P6235,F485,American Airlines,DFW,JFK,2023-06-15 22:17:25,189,On-time,1468,456.62,54,Female,Medium,Family,Economy,0,Gold,Online,7.222382247,0,23,0,0,Window,44
P6236,F937,Delta,DFW,LAX,2024-01-11 02:10:46,195,On-time,1322,276.25,40,Female,Low,Family,Economy,1,,Mobile App,7.052173667,1,92,0,0,Window,81
P6237,F1867,JetBlue,ATL,SFO,2024-02-11 14:30:18,205,On-time,1309,343.46,53,Male,Medium,Business,Economy,0,Gold,Desk,7.835614316,22,28,0,1,Window,65
P6238,F704,JetBlue,SEA,SEA,2024-07-22 00:38:36,148,On-time,1080,383.08,52,Male,Low,Leisure,Premium Economy,1,Silver,Airport Kiosk,8.286188649,11,49,0,0,Window,76
P6239,F1884,American Airlines,DEN,ATL,2023-05-23 18:04:55,184,On-time,1145,399.41,52,Male,Low,Business,Premium Economy,4,,Mobile App,6.659694248,0,110,0,1,Aisle,44
P6240,F1247,Delta,SFO,LAX,2023-10-15 19:37:07,125,On-time,1143,432.74,19,Male,Medium,Leisure,Economy,2,Silver,Desk,7.267092146,0,43,0,0,Aisle,117
P6241,F1433,American Airlines,SFO,ORD,2023-04-25 11:57:27,151,On-time,1630,312.15,26,Male,High,Leisure,Economy,2,,Online,7.073188415,18,42,0,0,Aisle,78
P6242,F35,JetBlue,SEA,LAX,2024-06-11 01:23:44,78,On-time,837,310.36,79,Male,Low,Leisure,Economy,1,Platinum,Mobile App,6.727378494,4,118,0,0,Middle,19
P6243,F1044,Southwest,DEN,SEA,2024-11-14 21:14:33,244,On-time,2075,363.82,63,Male,Low,Business,Economy,1,,Mobile App,7.65951218,3,67,0,0,Middle,63
P6244,F975,American Airlines,DFW,SFO,2023-08-30 10:14:42,294,On-time,1441,397.79,34,Female,Medium,Emergency,Premium Economy,0,,Mobile App,8.375008386,8,12,0,0,Middle,92
P6245,F1009,Southwest,ORD,ATL,2024-03-28 04:26:56,121,On-time,1392,471.83,38,Male,Low,Business,Economy,5,Platinum,Online,7.729753698,8,11,0,0,Aisle,105
P6246,F964,JetBlue,DEN,ATL,2024-02-02 15:56:05,161,On-time,1513,390.54,68,Male,Medium,Family,Business,2,,Mobile App,8.178303906,13,74,0,0,Middle,92
P6247,F1080,American Airlines,ORD,DEN,2023-07-29 05:33:50,135,On-time,821,456.22,37,Male,Medium,Family,Economy,0,Gold,Mobile App,7.574265998,1,85,0,0,Middle,66
P6248,F1694,Southwest,ORD,DFW,2023-11-21 17:07:18,162,On-time,1171,350.1,34,Male,Medium,Family,Economy,3,,Airport Kiosk,6.554824547,18,67,0,0,Window,82
P6249,F1042,Delta,DEN,ORD,2025-02-09 04:55:15,52,On-time,1189,233.55,29,Male,Medium,Leisure,Economy,2,Silver,Desk,7.449021817,6,74,0,0,Middle,2
P6250,F1518,JetBlue,ATL,SEA,2024-01-29 17:30:07,167,On-time,904,329.41,51,Male,High,Family,Business,2,,Desk,7.379797439,17,112,0,0,Aisle,53
P6251,F1598,United,ATL,SFO,2023-12-20 21:59:18,155,On-time,1289,376.54,32,Female,Low,Family,Premium Economy,2,Silver,Airport Kiosk,8.463343603,3,116,0,0,Window,77
P6252,F988,United,DFW,ATL,2023-06-22 03:00:03,155,On-time,1320,448.22,33,Male,Medium,Family,Economy,1,,Mobile App,8.283704916,11,95,1,0,Window,63
P6253,F1184,JetBlue,DFW,SEA,2023-06-13 11:11:06,189,On-time,891,312.51,66,Female,Low,Leisure,Economy,0,Silver,Online,7.730811939,7,19,0,0,Aisle,39
P6254,F975,United,LAX,LAX,2024-08-06 20:49:00,234,On-time,1273,376.43,76,Female,Low,Leisure,Economy,1,Silver,Online,7.690992893,8,22,0,0,Window,58
P6255,F264,United,DFW,DEN,2024-02-17 02:51:04,130,On-time,948,408.21,65,Female,High,Emergency,Business,0,Silver,Airport Kiosk,7.997414939,4,56,0,0,Window,54
P6256,F520,Southwest,JFK,JFK,2023-07-14 17:26:28,214,On-time,1549,197.91,18,Female,High,Leisure,Economy,1,,Desk,6.664670104,11,5,0,0,Window,61
P6257,F1878,American Airlines,SEA,LAX,2024-05-25 05:09:29,128,On-time,1183,435.79,44,Male,Low,Emergency,Economy,1,,Desk,7.701702732,6,77,0,0,Middle,3
P6258,F817,American Airlines,LAX,ATL,2024-07-16 19:18:08,254,On-time,1039,367.78,45,Male,Low,Business,Premium Economy,2,,Mobile App,8.688793595,2,44,0,0,Middle,59
P6259,F79,Southwest,JFK,ATL,2024-06-03 21:37:45,252,On-time,1733,404.12,48,Male,Medium,Emergency,Premium Economy,0,Silver,Airport Kiosk,8.716523953,13,29,0,1,Window,115
P6260,F1392,JetBlue,ATL,DEN,2025-02-23 00:20:12,291,On-time,1067,356.75,31,Male,Medium,Business,Economy,1,Silver,Desk,6.136654425,16,91,0,0,Window,74
P6261,F1430,United,LAX,ORD,2024-12-18 08:15:15,131,Delayed,1249,426.45,26,Male,Low,Family,Economy,1,Gold,Desk,7.328828686,7,13,0,1,Window,94
P6262,F1796,United,LAX,JFK,2024-11-21 07:03:26,215,On-time,1107,362.47,18,Male,Medium,Emergency,First,0,Platinum,Airport Kiosk,10,3,16,0,0,Middle,106
P6263,F209,Southwest,DFW,LAX,2025-04-17 03:27:16,167,Delayed,1441,112.71,35,Male,Medium,Emergency,Premium Economy,2,,Online,7.832982128,35,118,0,0,Middle,95
P6264,F626,American Airlines,SFO,DEN,2024-08-25 06:42:38,136,On-time,1015,275.22,44,Male,Medium,Leisure,Premium Economy,1,Gold,Mobile App,8.302665919,9,64,0,0,Window,90
P6265,F1626,American Airlines,SEA,JFK,2023-06-18 03:27:39,212,Delayed,1461,330.26,54,Male,Medium,Family,Economy,0,,Airport Kiosk,6.571117039,8,14,0,0,Middle,29
P6266,F973,JetBlue,LAX,ATL,2023-10-06 23:21:02,137,On-time,1031,408.92,70,Male,Medium,Emergency,Economy,0,,Online,7.503050886,1,28,0,0,Aisle,106
P6267,F1105,JetBlue,JFK,SEA,2024-07-21 06:26:15,232,On-time,1232,439.4,77,Male,High,Family,Business,4,Platinum,Airport Kiosk,8.211613501,2,18,0,0,Middle,1
P6268,F1838,JetBlue,JFK,LAX,2023-12-07 14:26:38,284,On-time,1208,441.75,18,Male,Medium,Business,Economy,2,,Online,7.087427714,1,5,1,1,Window,61
P6269,F958,United,LAX,ORD,2023-12-30 05:46:52,156,Delayed,1081,275.13,37,Female,High,Family,Economy,1,Platinum,Desk,6.620120354,4,28,0,0,Middle,48
P6270,F1952,United,DEN,DEN,2025-04-15 03:54:05,160,Cancelled,1519,250.41,24,Male,Low,Business,Economy,1,Platinum,Mobile App,6.230197292,40,23,0,0,Middle,8
P6271,F568,American Airlines,LAX,ATL,2024-04-01 02:58:11,264,Delayed,1341,415.44,57,Female,Medium,Business,Premium Economy,1,,Mobile App,8.402511314,4,13,0,0,Aisle,91
P6272,F659,Delta,DFW,ORD,2025-01-20 21:32:00,205,On-time,1302,374.52,57,Male,Low,Family,Economy,1,Platinum,Airport Kiosk,6.211845237,2,97,0,0,Middle,30
P6273,F242,Delta,ORD,ATL,2023-12-14 20:26:07,212,Delayed,891,205.98,38,Male,Medium,Leisure,Business,0,Silver,Mobile App,8.751318569,7,21,0,0,Window,97
P6274,F1297,Delta,JFK,DEN,2023-12-15 23:08:28,186,On-time,1139,363.23,72,Male,Medium,Emergency,Economy,2,,Desk,7.132424484,6,94,0,1,Aisle,60
P6275,F1350,United,LAX,ATL,2024-12-03 02:54:31,157,On-time,1373,317.88,22,Female,Medium,Business,Business,0,Gold,Mobile App,8.659662932,1,19,0,1,Window,119
P6276,F742,American Airlines,LAX,ORD,2024-01-28 10:31:12,257,Delayed,1328,263.62,47,Male,Low,Business,Premium Economy,2,Platinum,Airport Kiosk,8.737045032,0,85,1,0,Aisle,78
P6277,F39,JetBlue,LAX,ATL,2024-02-02 19:32:23,112,On-time,1065,338.8,33,Male,Medium,Emergency,Economy,2,,Online,6.881385368,7,94,0,0,Middle,47
P6278,F287,American Airlines,ORD,ATL,2024-06-18 04:36:01,173,On-time,1333,391.59,52,Male,Low,Emergency,Economy,2,,Mobile App,6.400144576,6,7,0,0,Middle,24
P6279,F1973,JetBlue,DEN,ORD,2024-09-06 23:33:33,218,Delayed,2161,249.72,43,Female,Medium,Emergency,Economy,0,Silver,Online,6.824292904,25,85,0,0,Window,35
P6280,F584,Delta,DFW,ORD,2025-03-04 20:36:22,148,On-time,1291,268.83,26,Male,Medium,Leisure,Economy,1,Silver,Desk,5.720798927,22,106,0,0,Middle,7
P6281,F1301,Delta,ORD,DEN,2023-05-07 06:28:37,214,On-time,1196,234.49,68,Male,Medium,Emergency,Economy,0,Silver,Desk,7.578785372,2,111,0,0,Middle,72
P6282,F1541,Delta,DFW,SEA,2024-08-16 11:05:31,153,On-time,935,391.99,50,Female,Low,Business,Economy,2,,Desk,8.390872193,10,34,0,1,Window,57
P6283,F1090,United,ORD,DFW,2024-07-23 16:07:27,278,On-time,643,321.55,37,Female,Medium,Business,First,0,Silver,Online,9.930984652,4,85,0,0,Window,100
P6284,F946,Southwest,JFK,LAX,2024-02-04 13:34:10,121,On-time,1305,363.38,32,Male,Medium,Family,Economy,0,Silver,Mobile App,9.786497865,3,48,0,0,Window,111
P6285,F796,JetBlue,SEA,ORD,2023-09-24 05:45:07,276,On-time,714,199.86,27,Female,Medium,Emergency,Business,0,Gold,Airport Kiosk,6.809242334,9,50,0,0,Window,44
P6286,F1980,American Airlines,DEN,JFK,2023-09-23 17:53:31,194,On-time,1032,327.88,35,Male,Medium,Business,Economy,1,Silver,Airport Kiosk,7.667427658,5,3,1,0,Middle,61
P6287,F1193,JetBlue,JFK,LAX,2024-07-30 00:38:36,169,Cancelled,838,278.8,48,Male,Medium,Emergency,Premium Economy,1,Gold,Desk,6.997866962,4,14,0,0,Window,38
P6288,F890,American Airlines,JFK,ORD,2023-08-31 15:04:01,140,On-time,1214,476.58,18,Female,Low,Leisure,Economy,0,,Online,7.649285185,11,84,0,0,Middle,95
P6289,F1696,JetBlue,LAX,SEA,2024-08-25 08:50:08,191,On-time,1152,387.18,51,Female,Low,Business,Economy,1,,Desk,8.026004078,5,10,0,0,Aisle,57
P6290,F173,American Airlines,ORD,ATL,2025-01-12 08:26:48,83,On-time,1388,226.86,42,Male,Medium,Leisure,Economy,1,Silver,Airport Kiosk,8.388074882,19,87,0,0,Window,115
P6291,F1903,JetBlue,ATL,JFK,2024-01-19 22:16:49,158,On-time,1314,381.94,65,Female,Medium,Leisure,Economy,0,,Desk,7.318297196,14,65,0,0,Middle,80
P6292,F1236,United,LAX,SEA,2024-04-07 19:09:07,223,On-time,1671,286.77,55,Male,Medium,Family,Economy,2,,Desk,7.296346226,21,82,0,0,Window,98
P6293,F289,American Airlines,SEA,ORD,2023-09-16 09:34:56,211,On-time,1363,351.89,70,Female,Medium,Leisure,Economy,0,Silver,Airport Kiosk,8.211566356,6,14,0,1,Window,100
P6294,F210,United,SEA,JFK,2023-05-09 19:19:03,171,Delayed,1032,400.85,77,Male,Medium,Emergency,Economy,0,Gold,Mobile App,6.880384876,14,79,0,0,Middle,82
P6295,F1169,American Airlines,DFW,ATL,2024-01-21 03:06:14,220,On-time,1118,339.86,52,Female,Medium,Leisure,Economy,0,Platinum,Airport Kiosk,8.251184586,34,97,0,0,Middle,63
P6296,F1340,JetBlue,SFO,SFO,2023-06-21 04:25:04,177,On-time,1100,507.8,38,Male,Low,Emergency,Premium Economy,1,,Mobile App,8.322371061,17,18,0,0,Window,43
P6297,F1993,Southwest,DFW,SFO,2025-01-01 21:42:27,224,On-time,958,362.85,69,Female,Medium,Leisure,Premium Economy,1,Silver,Mobile App,8.32881593,2,110,0,0,Window,28
P6298,F1080,Delta,SFO,LAX,2023-10-29 11:45:48,105,On-time,1272,352.19,68,Female,Low,Emergency,Premium Economy,0,Silver,Airport Kiosk,6.544705071,10,58,0,0,Middle,58
P6299,F1335,Southwest,LAX,ORD,2024-02-28 15:20:51,237,On-time,920,316.34,66,Female,Medium,Business,Economy,2,,Mobile App,8.295898808,24,107,0,0,Window,70
P6300,F622,American Airlines,ORD,SEA,2024-11-16 22:59:39,181,On-time,916,441.63,70,Female,Medium,Leisure,Economy,3,Silver,Mobile App,7.74156614,5,78,0,0,Window,91
P6301,F1018,United,ATL,SFO,2023-05-22 22:14:31,227,On-time,1331,293.76,67,Female,Medium,Family,Economy,1,Silver,Mobile App,6.711649569,24,28,0,0,Window,8
P6302,F782,United,JFK,JFK,2023-07-21 02:01:35,139,Delayed,1338,451.46,79,Female,High,Leisure,Premium Economy,1,Platinum,Mobile App,7.748839847,16,97,0,1,Window,91
P6303,F320,Southwest,ORD,SFO,2024-03-07 06:41:04,198,On-time,1421,320.91,30,Female,High,Emergency,Economy,1,Silver,Mobile App,6.841048464,6,18,0,0,Middle,5
P6304,F1401,United,DEN,DFW,2024-10-21 05:29:55,31,Cancelled,681,297.36,66,Female,Low,Emergency,Premium Economy,0,Silver,Desk,6.926173853,2,7,0,0,Window,28
P6305,F200,American Airlines,DEN,DFW,2023-12-15 03:41:02,188,On-time,1228,252.68,22,Male,Medium,Family,Economy,1,,Mobile App,7.05097117,26,91,0,1,Middle,57
P6306,F110,Southwest,ATL,ORD,2023-07-21 18:16:24,141,On-time,1197,303.55,37,Male,Medium,Leisure,First,0,Silver,Airport Kiosk,7.042731702,41,87,0,0,Aisle,16
P6307,F374,United,SEA,SEA,2024-02-20 23:18:13,243,On-time,1602,372.67,18,Male,Medium,Business,Economy,0,Gold,Airport Kiosk,7.063951144,3,46,0,0,Window,15
P6308,F133,Delta,ATL,JFK,2023-07-16 09:18:50,222,On-time,1189,429.76,45,Male,Low,Family,Business,1,Silver,Mobile App,9.516873596,2,5,0,1,Middle,86
P6309,F1023,United,SEA,SFO,2023-12-14 01:40:55,135,On-time,1111,461.22,32,Male,Medium,Leisure,Economy,3,Silver,Airport Kiosk,8.356032111,3,85,0,0,Window,94
P6310,F1758,Southwest,DFW,ATL,2024-12-19 10:15:38,167,On-time,1808,552.45,28,Female,High,Emergency,Business,4,,Desk,8.173677677,11,57,0,0,Aisle,2
P6311,F846,JetBlue,ORD,DFW,2023-07-25 11:55:14,258,On-time,1326,349.88,64,Male,Medium,Business,Economy,2,,Online,6.562862207,4,9,0,0,Middle,20
P6312,F313,JetBlue,LAX,DEN,2023-08-12 05:14:08,163,On-time,831,298.46,65,Male,High,Emergency,Business,1,,Airport Kiosk,7.327700743,15,111,0,0,Aisle,63
P6313,F1467,Delta,LAX,JFK,2025-03-19 15:37:55,223,On-time,1148,355.18,55,Female,Medium,Leisure,Economy,0,Silver,Mobile App,8.232038695,11,88,0,1,Window,89
P6314,F1651,JetBlue,DEN,DEN,2024-12-31 17:14:47,163,On-time,1583,229.04,27,Male,Medium,Emergency,Business,0,,Airport Kiosk,8.218876704,18,39,0,0,Window,35
P6315,F1302,American Airlines,SFO,ATL,2023-07-16 03:39:54,212,On-time,1186,325.96,51,Male,Medium,Business,Economy,1,,Online,7.981002569,1,102,0,0,Window,105
P6316,F931,American Airlines,JFK,ATL,2024-04-23 17:13:14,289,Cancelled,1055,370.98,49,Female,Low,Leisure,Premium Economy,2,Gold,Mobile App,8.501022239,4,33,0,0,Middle,100
P6317,F1024,American Airlines,DEN,DEN,2024-09-02 13:17:15,166,On-time,1645,540.86,57,Male,Medium,Leisure,Economy,2,Silver,Airport Kiosk,8.409927683,6,39,0,0,Middle,116
P6318,F448,United,ATL,DEN,2023-07-03 10:19:49,227,On-time,900,403.49,74,Female,Medium,Leisure,Economy,1,Gold,Airport Kiosk,9.30177558,4,15,0,0,Window,85
P6319,F1154,Southwest,SEA,SEA,2025-01-07 15:31:47,231,Cancelled,1194,443.19,51,Male,Medium,Leisure,Economy,1,Gold,Online,8.039812263,13,5,0,0,Aisle,61
P6320,F54,JetBlue,DEN,ATL,2023-12-17 21:35:31,94,On-time,783,516.4,26,Male,Medium,Business,Economy,0,,Online,6.304731838,6,21,0,1,Middle,41
P6321,F515,Delta,ATL,SFO,2024-12-18 22:03:45,116,On-time,850,458.2,43,Female,Low,Business,Economy,2,Silver,Mobile App,6.560063818,41,116,0,0,Aisle,75
P6322,F1630,United,JFK,SFO,2023-11-18 20:01:49,169,On-time,1448,422.93,37,Female,Medium,Emergency,Premium Economy,1,Gold,Online,6.80049625,5,21,0,1,Window,41
P6323,F1941,United,ATL,ATL,2024-11-03 07:24:40,148,On-time,959,326.28,72,Female,Medium,Emergency,Premium Economy,1,,Desk,8.407143911,8,11,0,0,Middle,60
P6324,F228,Southwest,DFW,ATL,2024-11-07 17:34:38,164,On-time,1748,496.92,28,Male,Low,Business,Premium Economy,2,Silver,Desk,7.776321119,10,73,0,0,Aisle,12
P6325,F307,Southwest,DEN,JFK,2024-12-01 00:57:39,289,On-time,1272,289.67,64,Female,Medium,Family,Premium Economy,1,,Desk,8.073152618,1,6,0,0,Aisle,10
P6326,F476,American Airlines,SFO,DFW,2025-01-28 18:52:58,209,On-time,1615,389.71,65,Female,High,Family,Business,0,,Desk,7.347017635,18,43,0,0,Window,53
P6327,F523,Delta,ATL,SEA,2024-03-20 00:39:24,250,On-time,1587,256.41,48,Male,Medium,Business,First,2,,Airport Kiosk,8.290171982,3,74,0,0,Aisle,15
P6328,F1086,American Airlines,SEA,SFO,2025-03-09 00:46:29,278,On-time,1409,335.25,23,Female,Medium,Business,Premium Economy,0,,Airport Kiosk,6.016454513,33,74,0,0,Window,7
P6329,F331,American Airlines,SEA,ORD,2023-05-10 04:35:29,152,On-time,1314,295.68,35,Female,Medium,Leisure,Economy,0,,Online,7.235491316,14,6,0,0,Aisle,103
P6330,F1839,United,SEA,ATL,2023-12-06 13:35:17,79,On-time,1439,374.09,46,Male,Medium,Family,Business,0,Platinum,Online,7.871505885,12,39,0,0,Aisle,58
P6331,F1439,Southwest,DEN,ATL,2023-05-09 11:52:49,223,On-time,1019,263.03,30,Female,Medium,Business,Premium Economy,1,,Mobile App,6.897911838,19,68,0,0,Aisle,56
P6332,F699,Delta,ATL,ORD,2025-04-07 20:37:52,179,On-time,961,334.63,25,Male,Low,Family,Premium Economy,0,Silver,Airport Kiosk,7.530324443,3,117,0,0,Middle,39
P6333,F1679,American Airlines,SEA,LAX,2023-06-06 11:50:07,227,On-time,1034,291.49,77,Male,High,Leisure,Business,0,Platinum,Desk,8.414621019,2,108,0,0,Middle,108
P6334,F707,Delta,SFO,ATL,2024-11-07 06:58:56,121,On-time,995,276.78,72,Male,Medium,Emergency,Economy,1,Platinum,Desk,7.721855661,5,24,0,0,Middle,58
P6335,F1113,American Airlines,DFW,JFK,2024-06-15 00:18:02,101,Delayed,1239,361.5,24,Male,Low,Family,Premium Economy,0,,Mobile App,7.115961698,7,36,0,1,Window,1
P6336,F1353,Delta,DFW,SEA,2024-03-16 01:20:11,188,On-time,1598,339.87,57,Female,High,Emergency,Economy,1,,Desk,8.009642319,2,19,0,0,Aisle,93
P6337,F739,Delta,SEA,ORD,2024-07-22 09:04:59,180,On-time,1018,570.78,19,Male,High,Family,Economy,0,,Online,8.774656452,1,56,0,0,Aisle,93
P6338,F1329,Southwest,SFO,DFW,2023-11-27 19:11:05,223,On-time,1118,358.43,60,Male,Medium,Business,Economy,2,,Airport Kiosk,7.291483259,1,46,1,0,Middle,75
P6339,F1265,United,ORD,JFK,2023-08-10 09:51:55,219,On-time,971,395.47,27,Male,High,Leisure,Premium Economy,1,,Airport Kiosk,7.385179807,3,84,0,0,Aisle,9
P6340,F1689,Southwest,JFK,JFK,2024-02-22 15:00:13,134,On-time,1455,526.28,65,Male,High,Family,Premium Economy,1,Silver,Online,8.430085871,0,44,0,0,Window,43
P6341,F977,JetBlue,SEA,JFK,2025-03-14 09:40:12,158,Delayed,1032,421.66,25,Female,Low,Business,Business,2,,Online,7.5559442,32,46,0,0,Window,10
P6342,F1579,American Airlines,ORD,JFK,2024-11-30 20:04:28,264,On-time,1187,461.76,21,Female,Low,Emergency,Business,1,,Online,8.721723841,2,2,0,0,Aisle,78
P6343,F224,Delta,ORD,JFK,2024-07-18 17:58:14,162,Delayed,1591,512.28,19,Female,Medium,Leisure,Economy,0,Platinum,Airport Kiosk,7.657512727,11,34,0,1,Window,79
P6344,F1293,United,ATL,DFW,2024-11-12 13:46:11,178,Delayed,892,418.94,40,Female,Medium,Business,Economy,2,,Online,7.613012957,8,81,0,0,Middle,80
P6345,F1369,JetBlue,DEN,SEA,2023-05-03 05:21:30,194,Cancelled,1575,357.29,66,Male,Medium,Business,Premium Economy,0,Silver,Mobile App,8.008947218,5,66,0,0,Window,89
P6346,F28,Delta,DEN,JFK,2025-03-22 13:47:01,174,On-time,1098,578.09,56,Female,High,Emergency,Economy,0,Silver,Desk,7.346260385,3,34,1,0,Window,1
P6347,F747,Delta,LAX,ORD,2024-06-29 12:34:19,205,On-time,623,443.76,38,Female,Medium,Family,Economy,0,Gold,Online,8.016296883,4,20,0,1,Window,49
P6348,F715,American Airlines,ATL,LAX,2023-11-01 09:59:46,89,On-time,1339,308.28,54,Male,Medium,Emergency,Economy,0,,Desk,6.519413323,5,82,0,0,Middle,11
P6349,F1489,Southwest,LAX,SFO,2024-10-06 16:52:01,202,On-time,995,438.42,65,Male,High,Family,Economy,0,Silver,Online,7.144708362,3,89,0,0,Middle,114
P6350,F106,United,DEN,ORD,2023-06-24 05:01:35,144,Delayed,1422,293.15,41,Female,Medium,Leisure,Economy,0,,Online,6.686062326,4,30,0,0,Middle,89
P6351,F1867,Southwest,ATL,ATL,2025-03-08 19:40:08,200,Delayed,960,317.3,66,Female,Low,Business,Premium Economy,1,,Mobile App,8.809273016,1,65,0,0,Window,22
P6352,F38,United,JFK,ORD,2024-12-11 12:39:44,149,On-time,755,384.5,26,Female,Medium,Leisure,Economy,0,,Airport Kiosk,6.383626564,0,113,0,0,Aisle,17
P6353,F1632,JetBlue,LAX,SFO,2024-05-29 09:12:29,236,On-time,1440,327.96,44,Female,High,Family,Economy,1,Silver,Desk,7.593976994,36,97,0,0,Aisle,61
P6354,F1959,American Airlines,SEA,DEN,2024-11-29 06:43:01,177,On-time,1108,337.41,39,Male,Medium,Family,Economy,0,,Airport Kiosk,7.552427232,2,112,0,1,Middle,95
P6355,F1178,Southwest,SFO,SEA,2025-02-22 20:22:22,174,Delayed,1229,469.51,72,Male,Low,Business,Economy,0,Silver,Online,7.359417458,8,96,0,0,Window,112
P6356,F1115,American Airlines,SFO,SEA,2025-04-02 10:40:57,221,Delayed,746,295.79,49,Female,Medium,Business,Business,1,,Desk,8.056684323,0,18,0,0,Aisle,61
P6357,F636,American Airlines,DEN,LAX,2023-10-22 14:47:12,181,Delayed,1149,375.98,64,Female,Low,Family,Business,1,Platinum,Airport Kiosk,8.660822992,2,106,0,0,Middle,37
P6358,F1300,Southwest,DEN,SEA,2025-02-13 12:26:34,110,On-time,1358,473.67,76,Male,Low,Business,Economy,3,,Online,7.159864955,8,107,0,0,Middle,120
P6359,F213,Delta,LAX,LAX,2023-08-09 22:45:23,132,On-time,1110,332.51,64,Female,Medium,Leisure,Economy,4,Gold,Airport Kiosk,7.655579851,1,93,0,0,Aisle,110
P6360,F1903,Southwest,ORD,ORD,2023-10-19 18:27:59,119,On-time,1785,420.82,74,Female,Low,Leisure,Premium Economy,1,Silver,Airport Kiosk,8.344793059,0,93,0,0,Window,66
